,word,score
3585,rayne,1465
7912,hosta,1466
153,hoast,1466
509,korai,1466
11654,shoat,1466
12830,oaths,1466
12334,kerns,1468
3831,nerks,1468
4753,coria,1468
2550,lehua,1468
7918,stipe,1469
11766,piste,1469
4818,spite,1469
9633,piets,1469
9523,harns,1469
11557,sharn,1469
5778,bason,1470
9740,faves,1471
7961,scope,1472
9738,copse,1472
12963,copes,1472
390,dalts,1473
255,sizer,1473
4912,eloin,1474
4493,lants,1474
7011,smelt,1474
7025,slant,1474
9069,melts,1474
8607,olein,1474
11087,cadis,1476
10613,asdic,1476
11354,oxers,1476
1544,delts,1476
4350,homes,1476
2650,caids,1476
156,acids,1476
251,sorex,1476
9748,shmoe,1476
853,atoks,1478
161,oktas,1478
3236,pryse,1478
4275,spyre,1478
9176,daine,1478
3789,diane,1478
1612,preys,1478
8699,pyres,1478
9935,drest,1479
2773,yenta,1479
7281,cytes,1479
7681,tegua,1481
9577,solve,1482
6270,ovels,1482
11274,jakes,1482
11885,zones,1482
9154,voles,1482
9792,slove,1482
5694,loves,1482
12745,dirls,1483
4870,doabs,1483
3221,erhus,1484
12741,huers,1484
3055,usher,1484
10541,roosa,1485
852,soars,1485
10800,tawie,1485
9278,saros,1485
5339,dreys,1485
4227,soras,1485
4914,roars,1485
3278,sorra,1485
6611,lands,1485
5561,waite,1485
10268,yerds,1485
11776,dyers,1485
8217,ovens,1486
9461,skein,1487
2377,shoed,1487
7807,hosed,1487
4535,doseh,1487
3550,kines,1487
8799,agons,1489
6813,hyles,1489
5391,aloin,1489
11792,sango,1489
1685,joles,1489
1242,adoze,1491
11231,tirls,1492
5303,pareu,1493
7738,cadie,1494
10713,rivas,1495
12282,vairs,1495
4252,pelau,1495
8627,viers,1497
10491,siver,1497
961,rives,1497
6493,vires,1497
9683,faxes,1497
1596,joeys,1498
11146,kolas,1499
3921,skoal,1499
10502,alkos,1499
5379,foals,1501
6060,ofays,1501
1465,loafs,1501
9954,unces,1502
3863,scail,1503
5514,orgia,1503
12370,salic,1503
12712,emics,1503
6053,mesic,1503
4197,haute,1503
8406,laics,1503
9647,amice,1503
5772,fanos,1505
10308,rouls,1505
883,shope,1505
8066,fatso,1505
2527,hopes,1505
12360,softa,1505
2093,lours,1505
8793,kayos,1506
10228,syrah,1506
12219,okays,1506
5266,clues,1507
3274,luces,1507
3850,mosed,1508
8585,sidha,1508
5076,dashi,1508
1369,domes,1508
4557,modes,1508
2448,demos,1508
11199,idola,1509
1365,oches,1509
6665,echos,1509
86,chose,1509
10014,dolia,1509
11079,lengs,1510
1335,perst,1510
280,perts,1510
1373,glens,1510
1668,strep,1510
7514,ceiba,1510
1449,prest,1510
2658,sorer,1512
1246,tikes,1512
5897,hards,1512
10241,skite,1512
3989,rores,1512
7754,kites,1512
362,soree,1512
3827,sores,1512
7803,shard,1512
8541,roses,1512
12382,roose,1512
10235,erose,1512
2411,breys,1513
11361,above,1513
8744,jones,1513
9508,jeons,1513
12342,byres,1513
8514,akees,1514
9921,sakes,1514
3782,carts,1514
3404,scart,1514
5531,ekkas,1514
6776,scrat,1514
3064,sixer,1515
6994,yagis,1515
6417,hails,1517
1339,tehrs,1518
10295,rizas,1519
10310,izars,1519
9466,zaris,1519
7049,sizar,1519
2379,haler,1519
4367,fados,1521
1441,loxes,1521
6488,agoge,1521
12634,lweis,1522
19,lewis,1522
2008,mures,1522
7975,muser,1522
8376,serum,1522
9802,ferns,1522
3360,grues,1522
1288,wiles,1522
9468,swile,1522
6525,urges,1522
10041,wiels,1522
12819,weils,1522
4462,rumes,1522
4899,surge,1522
3582,souse,1523
8015,safes,1523
10765,fease,1523
11906,niefs,1524
4353,fenis,1524
5091,neifs,1524
45,fines,1524
12705,nifes,1524
5937,cides,1525
3080,towse,1525
9114,cedis,1525
10714,dices,1525
7622,barns,1526
10993,beaut,1526
11819,taube,1526
5139,brans,1526
2627,tubae,1526
8281,tolar,1528
11020,rotal,1528
2818,dents,1529
12873,stend,1529
3052,tends,1529
9668,gelts,1530
3288,liefs,1530
120,waves,1530
9095,flies,1530
3187,lifes,1530
7614,files,1530
4426,exons,1531
12285,noxes,1531
10255,zaire,1532
10780,leany,1533
7719,dants,1533
7311,stand,1533
11123,walie,1534
11069,cleat,1534
7002,lacet,1534
5010,eclat,1534
2240,snort,1535
10110,trons,1535
8532,padis,1535
5859,sapid,1535
11618,awols,1535
9708,ronts,1535
10867,dopes,1536
3227,spode,1536
11617,posed,1536
4436,amids,1537
10379,maids,1537
9606,recal,1538
71,poems,1538
1174,pomes,1538
3794,faine,1538
1656,lacer,1538
1625,carle,1538
8500,clear,1538
6516,mopes,1538
6570,fovea,1538
10070,bices,1539
358,media,1539
3655,styme,1539
2989,amide,1539
1350,kuias,1539
9803,aimed,1539
10576,enrol,1540
7122,kaons,1540
815,nerol,1540
2693,loner,1540
9820,votes,1540
11437,stove,1540
8073,argue,1540
9007,auger,1540
7977,koans,1540
7253,rugae,1540
37,sanko,1540
4025,lymes,1542
2736,yelms,1542
12294,ylems,1542
9704,sires,1543
9952,dures,1543
2704,siree,1543
10455,malis,1543
82,mails,1543
863,salmi,1543
1839,symar,1543
858,rudes,1543
5229,riser,1543
2176,seirs,1543
11624,doges,1543
2210,rises,1543
8193,sured,1543
8369,druse,1543
9942,limas,1543
11181,puers,1545
5749,spuer,1545
1032,sprue,1545
5920,super,1545
9843,pures,1545
5203,purse,1545
2050,blets,1546
11646,cains,1546
9745,blest,1546
1104,lapis,1546
2814,lipas,1546
3344,spail,1546
12862,spial,1546
10662,palis,1546
10054,pails,1546
4742,moire,1546
342,belts,1546
2078,spice,1547
12771,epics,1547
87,sepic,1547
4497,tozes,1548
2064,loses,1548
10796,losel,1548
11490,loose,1548
10640,sloes,1548
938,oleos,1548
596,roule,1548
10291,ulema,1548
3894,soles,1548
9833,soole,1548
5400,loess,1548
3044,loure,1548
6404,loran,1549
2708,sooey,1549
12305,syker,1550
10432,roshi,1550
879,horis,1550
3966,skyer,1550
2565,yerks,1550
6982,aiver,1550
2819,skyre,1550
3624,rykes,1550
8254,vaire,1550
10971,cokes,1552
4608,rueda,1553
1214,wines,1554
1328,sewin,1554
12451,waxes,1554
11191,drams,1554
4314,sinew,1554
8252,swine,1554
2150,mebos,1555
7683,mobes,1555
9408,besom,1555
33,arcus,1557
9743,savoy,1557
4261,nurls,1557
10143,scaur,1557
6205,carte,1558
11682,crate,1558
10452,react,1558
6104,caret,1558
4244,cater,1558
10974,trace,1558
7593,recta,1558
4014,trams,1559
962,strag,1559
6017,marts,1559
1726,pynes,1559
666,smart,1559
6872,noses,1560
9237,neons,1560
6198,sonse,1560
10444,nones,1560
6432,noose,1560
12430,wrens,1560
8290,sonne,1560
6518,sones,1560
12194,hokes,1560
7620,okehs,1560
2775,ovals,1561
603,salvo,1561
8011,miros,1562
4287,bents,1562
1400,bails,1563
6578,basil,1563
4023,coirs,1563
11941,slaty,1563
2607,siroc,1563
6635,boeps,1563
1255,labis,1563
12416,salty,1563
9168,crios,1563
5742,smoke,1564
12508,cutes,1564
12292,scute,1564
6645,mokes,1564
548,syned,1566
10100,maerl,1566
528,marle,1566
1655,realm,1566
4547,dynes,1566
12333,hiems,1566
5781,mercs,1566
1562,crems,1566
11629,lamer,1566
2146,pents,1567
135,spent,1567
2006,rangs,1568
1384,gnars,1568
3124,draps,1568
2038,sprad,1568
6517,spard,1568
30,prads,1568
7155,grans,1568
2765,pards,1568
1332,sajou,1568
11591,abide,1569
3136,baits,1569
11252,delta,1569
8109,dealt,1569
7502,absit,1569
9570,basti,1569
6844,tabis,1569
344,lated,1569
2637,heids,1571
5610,deshi,1571
7080,sidhe,1571
12014,hides,1571
2055,shied,1571
11694,shent,1572
3877,pearl,1572
2356,lepra,1572
4235,hents,1572
3129,paler,1572
9808,airer,1572
8722,aerie,1572
721,thens,1572
11715,repla,1572
710,parle,1572
4319,image,1573
11518,patio,1573
9763,maist,1574
4318,staig,1574
6449,shule,1574
2842,taigs,1574
2048,tamis,1574
7212,agist,1574
2409,hules,1574
8132,enact,1574
8779,gaits,1574
2208,grads,1574
7560,drags,1574
6014,dargs,1574
6930,nashi,1575
1163,hains,1575
8760,pitas,1575
8121,spait,1575
5075,stipa,1575
819,tapis,1575
3007,comas,1576
2649,spelt,1576
10233,pelts,1576
4738,slept,1576
6573,camos,1576
5278,tansy,1576
8324,antsy,1576
5152,nasty,1576
10160,plate,1578
7504,crena,1578
12905,crane,1578
680,palet,1578
7902,pleat,1578
4296,rance,1578
5780,tepal,1578
2480,lepta,1578
370,caner,1578
8197,petal,1578
4042,nacre,1578
10128,pelta,1578
2414,leapt,1578
10153,deism,1579
3597,dimes,1579
3737,disme,1579
10314,gadis,1580
12030,shura,1580
3256,grays,1580
11119,surah,1580
12865,gaids,1580
4068,pians,1581
11182,wawes,1581
8123,spain,1581
3146,wases,1581
3556,nipas,1581
7566,pinas,1581
7261,suber,1581
10511,rebus,1581
3070,rubes,1581
836,spina,1581
10061,metal,1581
6569,pains,1581
11942,burse,1581
522,dobes,1582
3276,bodes,1582
12072,peart,1583
7630,shorl,1583
5938,creds,1583
5639,apter,1583
3557,apert,1583
12151,ulnas,1583
9750,pater,1583
10902,larks,1583
341,lunas,1583
8835,ulans,1583
339,brays,1583
8746,prate,1583
8757,trape,1583
9595,treks,1583
2587,taper,1583
925,petar,1583
3628,arris,1584
4645,raias,1584
2228,saris,1584
7677,sirra,1584
4900,arias,1584
6045,arsis,1584
11283,sairs,1584
3725,reman,1585
661,enarm,1585
9170,ramen,1585
462,namer,1585
12901,brast,1589
1087,trabs,1589
1171,aiyee,1589
5787,mains,1589
11115,styed,1589
2910,manis,1589
10376,amins,1589
11397,minas,1589
6424,iches,1589
8646,brats,1589
260,lysed,1590
6967,menta,1590
1165,meant,1590
10269,manet,1590
1734,ament,1590
8765,kiore,1591
3235,sizel,1591
10895,menus,1593
3420,neums,1593
9427,wites,1593
3024,feist,1593
5530,trema,1593
7398,louis,1593
8859,fiest,1593
12545,ramet,1593
5748,sexto,1593
11148,soily,1593
1681,mater,1593
2147,armet,1593
3138,tamer,1593
10928,percs,1594
3168,creps,1594
3700,prays,1594
12399,raspy,1594
7189,doeks,1594
3636,spray,1594
1153,scopa,1594
5812,capos,1594
4096,pacos,1594
4456,issue,1595
3814,glias,1595
3845,sigla,1595
4710,gilas,1595
9240,paren,1596
9919,arpen,1596
11956,tapen,1598
7333,gleys,1598
3936,paten,1598
7192,sabin,1599
7816,tarps,1599
9572,bagie,1599
3721,basin,1599
4182,tomia,1599
1536,bigae,1599
12883,spart,1599
10776,sprat,1599
3930,strap,1599
2622,nabis,1599
8611,parts,1599
8828,traps,1599
3752,prats,1599
4855,drabs,1600
901,bards,1600
10435,brads,1600
937,darbs,1600
8419,novas,1602
266,loins,1603
2144,lions,1603
9276,bleys,1603
6923,noils,1603
4532,linos,1603
3511,sythe,1604
356,woads,1605
9671,gytes,1605
6272,zaxes,1605
397,hayer,1605
11867,sdayn,1606
10643,ludes,1606
794,duels,1606
5337,leuds,1606
6352,slued,1606
1444,sandy,1606
1793,dulse,1606
9899,dules,1606
474,biros,1607
12138,brios,1607
11295,sadly,1608
2198,talus,1609
4515,adust,1609
4136,latus,1609
9400,dauts,1609
5450,sault,1609
6886,salut,1609
11659,spide,1610
3214,pedis,1610
12710,giros,1610
26,siped,1610
12170,goris,1610
3596,slorm,1610
314,spied,1610
9634,pokes,1611
430,gents,1611
12708,spoke,1611
8334,ethal,1612
10952,lathe,1612
2086,thale,1612
10916,mules,1612
2431,mulse,1612
5689,lazos,1613
5324,latke,1613
12078,urson,1613
3673,clean,1614
570,lance,1614
11259,helio,1614
7338,ancle,1614
622,goier,1615
4527,thars,1616
7892,tahrs,1616
10411,saith,1616
11176,trash,1616
6661,taish,1616
3893,harts,1616
513,raths,1616
11613,vitae,1616
10905,coati,1617
11435,zines,1619
2189,zeins,1619
8353,vaxes,1619
7013,bytes,1620
6705,lader,1620
4291,arled,1620
8972,alder,1620
3240,gibes,1620
3478,taker,1621
4015,toils,1621
9687,thrae,1621
11300,heart,1621
8710,hater,1621
7797,earth,1621
2977,rathe,1621
32,nudes,1622
5105,kelts,1622
2234,dunes,1622
5662,abune,1622
9851,farls,1622
1886,aglet,1622
7154,vlies,1623
446,slive,1623
5135,veils,1623
12964,levis,1623
12603,lives,1623
7152,tared,1623
8246,dater,1623
9311,vleis,1623
607,tread,1623
8167,evils,1623
11975,rated,1623
11341,trade,1623
4058,derat,1623
3004,paoli,1624
10119,luges,1624
1527,apiol,1624
611,pilao,1624
1141,glues,1624
379,gules,1624
5634,gusle,1624
4634,diebs,1625
9014,bides,1625
8714,fomes,1626
6351,duals,1626
12380,trods,1626
8144,rouen,1626
11232,dorts,1626
2288,udals,1626
6003,taiko,1626
8651,lauds,1626
10832,soote,1628
12689,toses,1628
3490,duans,1628
8029,leman,1628
1864,totes,1628
3088,ensky,1630
5607,visne,1631
10460,veins,1631
395,vines,1631
9409,sloid,1632
6544,diols,1632
5231,solid,1632
9812,slype,1632
10463,soldi,1632
11760,loids,1632
6382,lidos,1632
11090,idols,1632
12204,axite,1632
9756,yelps,1632
11984,stude,1633
6023,duets,1633
11614,biota,1633
6743,herms,1633
1748,nugae,1633
49,genua,1633
11180,sazes,1634
4706,assez,1634
11943,laker,1634
6233,seaze,1634
4090,sowce,1635
554,plane,1638
7865,gater,1638
12757,targe,1638
9110,terga,1638
10754,grate,1638
3819,panel,1638
12875,penal,1638
11824,great,1638
8592,aizle,1638
6543,plena,1638
12747,retag,1638
10596,cirls,1639
10992,clans,1639
9199,karns,1640
7394,knars,1640
7209,opahs,1640
4472,skran,1640
948,narks,1640
12920,clems,1640
8816,ranks,1640
979,homas,1640
361,krans,1640
2051,snark,1640
4979,tuans,1641
2451,arums,1641
12315,astun,1641
10436,aunts,1641
4006,musar,1641
12743,staun,1641
9755,umras,1641
12463,saunt,1641
9656,ramus,1641
4574,rusma,1641
11732,yuans,1641
8568,unsay,1641
9470,tunas,1641
1368,muras,1641
3618,signa,1642
7860,tatie,1642
4242,gains,1642
11395,jatos,1643
2301,jotas,1643
5843,anted,1644
3174,muset,1644
10927,outre,1644
1850,outer,1644
9736,route,1644
7623,mutes,1644
2110,feuar,1644
8877,scend,1645
4103,guyse,1645
11733,lexis,1645
320,silex,1645
9816,regal,1646
958,gaurs,1646
9343,sugar,1646
2851,lager,1646
2425,argus,1646
4508,guars,1646
9692,large,1646
3431,clegs,1646
10988,argle,1646
2027,ragus,1646
1743,snarf,1646
3664,glare,1646
10354,pusle,1647
10852,oleic,1647
11070,plues,1647
9842,pulse,1647
12344,pules,1647
5381,locie,1647
11650,spule,1647
1811,eaves,1648
2486,saves,1648
2352,kents,1648
10294,vases,1648
4962,ogams,1648
9768,basho,1649
1438,bleat,1649
7497,types,1649
6361,blate,1649
9229,table,1649
3653,ablet,1649
10579,pesty,1649
770,pyets,1649
9701,bokes,1650
1633,guest,1651
12842,tegus,1651
8959,ahent,1652
3219,neath,1652
11100,thane,1652
8423,herds,1653
896,shred,1653
11203,sherd,1653
3896,smeik,1654
3028,mikes,1654
12589,yauds,1655
4717,dikas,1655
7939,kaids,1655
5936,kadis,1655
488,rinds,1656
12413,blues,1656
12916,bulse,1656
11783,lubes,1656
12464,gapos,1658
1619,sheik,1658
11293,hikes,1658
73,axons,1661
9587,meaty,1661
2955,matey,1661
12484,etyma,1661
368,alive,1661
5659,kails,1662
12742,chaos,1662
8813,oshac,1662
9669,kalis,1662
10378,skail,1662
380,danio,1662
12651,laiks,1662
5977,moile,1663
3084,feods,1663
455,seils,1666
6436,lisle,1666
3186,mensh,1666
11860,rioja,1666
1420,isles,1666
10357,esile,1666
1976,nixes,1666
11595,loipe,1666
106,azons,1666
2261,eisel,1666
8166,reamy,1666
5014,siles,1666
868,ixora,1667
5008,ryots,1667
6461,royst,1667
2481,orixa,1667
4134,stroy,1667
7586,story,1667
5171,germs,1667
7395,troys,1667
1199,tyros,1667
8233,praus,1668
2937,supra,1668
12103,trins,1668
3722,snirt,1668
7809,buras,1669
2487,peaty,1669
18,baurs,1669
7299,bursa,1669
5037,derms,1671
310,saxes,1671
1971,axile,1672
848,ikats,1673
11265,sitka,1673
11153,karts,1673
2629,sakti,1673
1690,skart,1673
3770,takis,1673
3809,karst,1673
4087,strak,1673
3805,katis,1673
545,tikas,1673
3062,stark,1673
9026,taber,1674
3994,cozes,1675
5939,pioye,1675
10339,cymes,1675
12313,repay,1676
6966,aloos,1676
5185,solas,1676
7773,saola,1676
2436,apery,1676
1829,fices,1676
4397,lasso,1676
7663,ollas,1676
7098,payer,1676
1896,hyena,1676
4641,dirts,1676
2194,salol,1676
9319,blear,1677
8508,blare,1677
10224,perms,1677
1592,baler,1677
10178,sambo,1677
9127,orant,1677
7971,belar,1677
174,scald,1677
5236,abler,1677
3826,toran,1677
5586,blaer,1677
9364,ambos,1677
10399,trona,1677
7779,sperm,1677
12644,clads,1677
1458,bomas,1677
4011,rotan,1677
7406,prems,1677
839,yirds,1678
7226,terfs,1678
9882,frets,1678
188,warns,1679
10582,rawns,1679
4285,sarky,1680
3087,kyars,1680
6187,krays,1680
5048,karsy,1680
487,yarks,1680
1298,syver,1681
2906,coves,1681
1914,ileal,1681
7370,voces,1681
8165,ylkes,1682
1152,kyles,1682
11737,soyas,1682
12059,tizes,1682
11400,yelks,1682
807,upsey,1684
10877,lycea,1684
3260,lacey,1684
1413,leers,1685
7890,sleer,1685
10375,scorn,1685
9173,crons,1685
2907,hayle,1685
11804,reels,1685
7293,skied,1685
5504,corns,1685
3928,fakie,1685
7278,leres,1685
1742,meows,1685
6071,dikes,1685
2981,walis,1686
8484,swail,1686
5115,darks,1686
801,tubes,1686
2592,butes,1686
11137,wails,1686
11781,sneer,1687
4475,reens,1687
11448,ernes,1687
4666,stoas,1688
5833,assot,1688
11021,monie,1688
1863,tasso,1688
1819,toast,1688
327,tosas,1688
2675,stoat,1688
11556,oasts,1688
6016,kytes,1689
5661,azine,1689
9144,taken,1689
4326,opine,1689
12574,stive,1689
537,skyte,1689
4688,tykes,1689
2196,siens,1690
2286,sines,1690
6210,nisse,1690
781,nines,1690
3687,snies,1690
7094,sensi,1690
2805,nisei,1690
1983,seine,1690
11039,spred,1691
6774,crags,1691
9721,scrag,1691
1948,whose,1691
9722,howes,1691
10057,noule,1692
4712,scand,1692
5461,clast,1692
2243,talcs,1692
485,clats,1692
140,aboil,1693
4441,trews,1693
4385,wrest,1693
7363,strew,1693
10618,genus,1695
5507,spica,1695
2483,picas,1695
11154,waide,1695
6358,podia,1695
892,aspic,1695
7385,negus,1695
6347,scapi,1695
6943,piano,1697
12518,herbs,1697
7408,dregs,1697
1720,owrie,1698
1263,fails,1698
8350,alifs,1698
7079,rowie,1698
4607,wadis,1699
1595,eupad,1699
918,asses,1700
12826,sessa,1700
1366,urali,1700
12580,sasse,1700
10847,sease,1700
10781,eases,1700
1739,urial,1700
8178,setup,1701
6399,micas,1701
7887,camis,1701
2986,upset,1701
10067,stupe,1701
9965,basic,1702
7613,kibes,1704
449,dearn,1704
608,redan,1704
4440,hends,1704
2284,liner,1704
12678,shend,1704
10815,bikes,1704
3792,denar,1704
5403,oldie,1705
6673,oiled,1705
6821,frays,1705
4686,avine,1706
5225,naive,1706
9930,naevi,1706
2507,eland,1707
4047,ruins,1707
8361,lande,1707
10533,laden,1707
557,naled,1707
7159,shorn,1708
4430,horns,1708
2151,brane,1708
2322,mends,1708
6310,norms,1709
6684,shove,1709
9505,hoves,1709
3699,morns,1709
12890,plans,1709
2749,noisy,1710
5730,yonis,1710
12939,logia,1710
10732,logie,1710
10791,torus,1711
10874,scram,1711
8077,jarls,1711
2095,stour,1711
4089,crams,1711
970,marcs,1711
3964,shute,1711
11460,roust,1711
2796,routs,1711
905,sutor,1711
10197,tours,1711
3514,beaty,1712
9997,fards,1712
100,fasti,1713
5622,fiats,1713
3009,pirls,1713
7575,agent,1713
9688,spike,1714
12529,kepis,1714
10438,kipes,1714
11680,pikes,1714
12559,obeli,1715
3667,waist,1716
1185,waits,1716
3072,naifs,1718
8643,anker,1718
4225,ranke,1718
3708,quais,1718
9073,fains,1718
10121,quasi,1718
1442,cadet,1718
1828,nerka,1718
6398,acted,1718
6614,naker,1718
835,amido,1719
7648,epact,1719
9915,cyans,1719
10006,xenia,1719
11740,shako,1720
10990,hokas,1720
12667,kohas,1720
11340,sokah,1720
3359,fents,1720
12599,lento,1721
960,olent,1721
4752,nukes,1722
3872,neuks,1722
10008,helms,1722
8065,makos,1722
3941,amoks,1722
5238,birls,1722
1621,foams,1722
11411,odist,1723
9071,kehua,1723
7537,royal,1723
11033,doits,1723
7366,canst,1724
10922,craps,1724
1661,melds,1724
8223,kinas,1724
1644,naiks,1724
8363,scarp,1724
4698,cants,1724
11963,scant,1724
8277,ikans,1724
10834,carps,1724
6373,kisan,1724
2031,kains,1724
5082,scrap,1724
6186,sixte,1725
8226,exist,1725
4829,exits,1725
833,amino,1726
10185,nanos,1726
10189,dowse,1726
10520,nonas,1726
10775,sowed,1726
6249,anoas,1726
3155,amnio,1726
3899,recks,1726
4823,noter,1727
9686,trone,1727
9324,tenor,1727
7255,dahls,1727
4207,ronte,1727
1993,dhals,1727
9376,coxes,1727
3486,toner,1727
12273,moves,1728
10689,vaute,1728
3956,ainee,1730
821,inane,1730
6039,carbs,1731
8553,scrab,1731
4963,crabs,1731
9702,waurs,1732
3749,girls,1733
851,sados,1733
11381,sodas,1733
1031,goafs,1733
9679,deray,1733
6496,deary,1733
1889,saddo,1733
990,ready,1733
1692,dados,1733
9999,rayed,1733
1416,dosas,1733
2129,yeard,1733
2971,berms,1733
2424,kagos,1735
11667,aygre,1735
11064,yager,1735
127,gayer,1735
4553,zooea,1736
9675,zoeae,1736
10371,zoaea,1736
8162,newsy,1737
6293,sahib,1738
1186,farts,1738
8430,bhais,1738
5835,frats,1738
4718,felts,1738
7420,lefts,1738
5279,rafts,1738
7266,rakus,1739
8566,boite,1739
2328,meany,1740
3402,yamen,1740
10052,yukes,1741
3201,yeuks,1741
6037,clays,1741
7768,scaly,1741
10914,acyls,1741
6605,mozes,1742
12043,smalt,1742
6402,malts,1742
5759,yours,1742
10254,aphis,1743
11607,apish,1743
6055,spahi,1743
4767,wrast,1744
1316,swart,1744
5409,warts,1744
5036,warst,1744
10144,straw,1744
8141,conia,1744
8863,swelt,1744
1884,welts,1744
12793,swain,1745
5912,anger,1745
11759,range,1745
4148,regna,1745
4982,renga,1745
8266,wains,1745
2376,bergs,1746
11841,koaps,1747
9904,draws,1748
12457,tardo,1748
11441,flare,1748
3144,feral,1748
7214,troad,1748
5439,farle,1748
6311,wards,1748
4509,sward,1748
3382,duces,1749
838,sudor,1749
11204,divas,1749
93,duros,1749
11464,adept,1750
10961,apted,1750
2964,taped,1750
1701,pated,1750
586,relit,1751
1119,liter,1751
7058,porns,1751
12849,litre,1751
4726,azure,1751
5962,tiler,1751
7264,sites,1752
4431,yechs,1752
9084,sties,1752
3162,valis,1753
5623,silva,1753
2574,vials,1753
10958,vails,1753
11122,verts,1753
3090,verst,1753
9065,hands,1754
5721,shand,1754
12297,stoln,1755
1496,trefa,1756
9275,ankle,1756
798,meshy,1756
9856,frate,1756
4474,feart,1756
10621,after,1756
9327,spect,1758
12369,eruvs,1758
11165,caper,1759
11444,pacer,1759
5032,crape,1759
12904,recap,1759
2373,mihas,1762
7088,breds,1762
